	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(fold change)	Measured pAkt:30min log10(fold change)	Measured pAkt:90min log10(fold change)	Measured pErk:10min log10(fold change)	Measured pErk:30min log10(fold change)	Measured pErk:90min log10(fold change)
182	50211	HCC1806	200850.0	EGF	1.0	ng/ml	0.189062386694	0.424051611827	0.517301262429	0.841600030189	0.888860763474	0.829589729459
183	50211	HCC1806	200850.0	EGF	100.0	ng/ml	0.530725186992	0.459048770384	0.350491487997	1.00386240973	0.963615981122	0.831907653062
184	50212	HCC1937	200850.0	EGF	1.0	ng/ml	0.628669429179	0.443416462958	0.541188196868	1.87272557695	1.71678564049	1.71207527679
185	50212	HCC1937	200850.0	EGF	100.0	ng/ml	0.894745175893	0.83141428972	0.673826625497	1.99024450052	1.89758218054	1.7183382863
186	50213	HCC1954	200850.0	EGF	1.0	ng/ml	0.227965099966	0.223127135628	0.378990167695	0.761015298786	0.736947016127	0.721303510005
187	50213	HCC1954	200850.0	EGF	100.0	ng/ml	0.466982383355	0.500229147167	0.444343739766	0.783744032671	0.771041466063	0.733002236494
188	50214	HCC202	200850.0	EGF	1.0	ng/ml	0.0470061826046	0.0201749097574	0.0229286233911	0.807916829159	0.847797201599	0.809669656836
189	50214	HCC202	200850.0	EGF	100.0	ng/ml	0.0979231285883	0.0610010182035	0.0667383151384	1.18585815999	1.0359774015	0.810395186178
190	50216	HCC38	200850.0	EGF	1.0	ng/ml	0.292480274742	0.247894856165	0.207180719969	1.67775575624	1.60003259378	1.48882995157
191	50216	HCC38	200850.0	EGF	100.0	ng/ml	0.635143455441	0.573061900546	0.20910810131	1.89682456297	1.78186328084	1.31387499302
192	50219	HCC70	200850.0	EGF	1.0	ng/ml	0.416375177602	0.454753421061	0.496965837911	1.65535767894	1.45027137441	1.49127600822
193	50219	HCC70	200850.0	EGF	100.0	ng/ml	0.579758007662	0.674398384271	0.607881859674	1.95160295433	1.65299240451	1.3886656283
194	50238	Hs 578T	200850.0	EGF	1.0	ng/ml	0.8044761493	0.714314373999	0.764639591199	0.934825877332	0.759429296965	0.642511150867
195	50238	Hs 578T	200850.0	EGF	100.0	ng/ml	1.37128062726	1.32093353114	0.931769411206	1.19441788264	1.09811898267	0.537614036552
196	50327	MDA-MB-134-VI	200850.0	EGF	1.0	ng/ml	0.0	0.0	0.0	0.141473725991	-0.127251711774	0.133736040369
197	50327	MDA-MB-134-VI	200850.0	EGF	100.0	ng/ml	0.0	0.0	0.0	-0.0702191465506	-0.0538075585294	0.111621380743
198	50328	MDA-MB-157	200850.0	EGF	1.0	ng/ml	0.189094509316	0.180324481467	0.0	1.58303479624	1.73366061024	1.66961000496
199	50328	MDA-MB-157	200850.0	EGF	100.0	ng/ml	0.809899135429	0.453708083096	0.176941210992	1.98360397305	1.84063566467	1.41665937718
200	50329	MDA-MB-175-VII	200850.0	EGF	1.0	ng/ml	0.0466921165531	0.0338674541357	-0.0310946170796	0.116083947656	0.0762817786655	0.0913672249837
201	50329	MDA-MB-175-VII	200850.0	EGF	100.0	ng/ml	0.0799624343027	0.0773952673088	-0.0747962728344	0.197721127306	0.210311329398	0.172177858586
202	50331	MDA-MB-361	200850.0	EGF	1.0	ng/ml	0.117156146869	0.11876411415	0.121926361702	0.688083494394	0.235194038712	-0.177998445353
203	50331	MDA-MB-361	200850.0	EGF	100.0	ng/ml	0.188120173975	0.230114765748	0.227566717743	1.17044246534	1.03150124251	-0.177998445353
204	50332	MDA-MB-415	200850.0	EGF	1.0	ng/ml	0.0340476015532	0.0670279912554	0.121295806234	1.05927861323	-0.264425975264	-0.264425975264
205	50332	MDA-MB-415	200850.0	EGF	100.0	ng/ml	-0.179413112594	0.127352865133	0.186511137917	0.380838962627	-0.264425975264	0.532698042086
206	50333	MDA-MB-436	200850.0	EGF	1.0	ng/ml	0.389772200431	0.391165958265	0.342418475008	0.885636028876	0.933780225861	0.839500594418
207	50333	MDA-MB-436	200850.0	EGF	100.0	ng/ml	0.609147411053	0.601991931382	0.434438250815	1.0549837613	1.00345348732	0.890668369501
208	50334	MDA-MB-453	200850.0	EGF	1.0	ng/ml	0.00481532898533	-0.0213484788286	-0.0218223434373	0.25541154165	0.118840788563	0.0255898001708
209	50334	MDA-MB-453	200850.0	EGF	100.0	ng/ml	0.0995101195528	0.0576064442183	0.069915266425	0.484608651524	0.0569872743179	0.0850762417419
210	50335	MDA-MB-468	200850.0	EGF	1.0	ng/ml	0.285399491815	0.277885886015	0.313732262228	0.967804377992	0.90384470174	0.861352143202
211	50335	MDA-MB-468	200850.0	EGF	100.0	ng/ml	0.437166272456	0.457654636454	0.43483985113	1.16957380086	1.11712324413	0.995018360191
212	50541	T47D	200850.0	EGF	1.0	ng/ml	0.424819960553	0.394591021689	0.542494234201	1.54633441859	1.44928052158	1.48247363862
213	50541	T47D	200850.0	EGF	100.0	ng/ml	0.747213490252	0.689336241188	0.449064410013	1.62550473769	1.54163330236	1.37030886718
214	50556	UACC-812	200850.0	EGF	1.0	ng/ml	0.0248990694555	-0.000488177340817	-0.00345115979177	0.0141373888024	-0.014672649401	0.0283865589665
215	50556	UACC-812	200850.0	EGF	100.0	ng/ml	0.14874143641	0.113004278967	0.308346027194	0.216454975478	0.165152530722	0.126731508652
216	50557	UACC-893	200850.0	EGF	1.0	ng/ml	-0.0637812187338	-0.0451746046962	-0.0113872973763	0.0	0.0	0.270689083651
217	50557	UACC-893	200850.0	EGF	100.0	ng/ml	-0.00432105844062	0.117736523228	-0.0700054518537	0.373434857075	0.542835510001	0.0
218	50574	ZR-75-1	200850.0	EGF	1.0	ng/ml	0.213930777383	0.105878947919	0.112945979709	1.35924904798	1.1438701265	1.27571944913
219	50574	ZR-75-1	200850.0	EGF	100.0	ng/ml	0.84277297757	0.483473008104	0.0776900123901	1.87463984244	1.54916724055	0.93249704101
220	50575	ZR-75-30	200850.0	EGF	1.0	ng/ml	-0.0729000465721	-0.0467165732912	-0.0535667487728	-0.00103533574215	-0.0182643589612	-0.0499563633511
221	50575	ZR-75-30	200850.0	EGF	100.0	ng/ml	0.0328455459678	0.0806375411504	0.487769023908	0.00707559491162	-0.0365821750511	0.0917577572321
222	50576	184B5	200850.0	EGF	1.0	ng/ml	0.388894124503	0.117869327114	0.0639703353331	0.622461147397	0.594653164264	0.453294239008
223	50576	184B5	200850.0	EGF	100.0	ng/ml	0.77162618833	0.593109147334	0.344487094811	0.716385491763	0.637013102713	0.441772915602
224	50578	HCC1187	200850.0	EGF	1.0	ng/ml	0.233688906075	0.265268056318	0.403363516728	1.82910745483	1.75777058775	1.85259334767
225	50578	HCC1187	200850.0	EGF	100.0	ng/ml	0.678175893513	0.606295950324	0.489836189551	2.02253874011	1.98837549863	1.88584462392
226	50579	HCC1500	200850.0	EGF	1.0	ng/ml	0.117542636448	-0.199694411193	-0.199694411193	0.0	0.0	0.0
227	50579	HCC1500	200850.0	EGF	100.0	ng/ml	-0.199694411193	-0.0221743096691	0.122377079939	0.0	0.0	0.0
228	50583	MCF 10A	200850.0	EGF	1.0	ng/ml	0.365996639365	0.169963407728	0.214500299578	0.987449194248	0.803956086691	0.638028833365
229	50583	MCF 10A	200850.0	EGF	100.0	ng/ml	0.869166695287	0.632492338607	0.458991811423	1.06591385817	0.840467302337	0.737715230907
230	50584	MCF 10F	200850.0	EGF	1.0	ng/ml	0.354021278741	0.0994105903122	0.251781148431	1.61378363166	1.46659033041	1.41341463684
231	50584	MCF 10F	200850.0	EGF	100.0	ng/ml	0.631411438749	0.270488181104	0.118156003055	1.90239266957	1.68882809839	1.2679483988
232	51089	MCF12A	200850.0	EGF	1.0	ng/ml	0.0226033894061	-0.0101834589916	0.0483157102963	0.0676451538355	0.161658396602	0.280161401349
233	51089	MCF12A	200850.0	EGF	100.0	ng/ml	0.355471039872	0.116628902479	-0.0807178867765	0.506911736162	0.453271418779	0.462955438873
234	50029	MCF7	200851.0	EPR	1.0	ng/ml	-0.163429105577	-0.163429105577	0.237652524115	0.871106618	0.0	0.533107994871
235	50029	MCF7	200851.0	EPR	100.0	ng/ml	-0.163429105577	-0.163429105577	-0.163429105577	1.45729607429	1.19857737357	1.17433969308
236	50057	SK-BR-3	200851.0	EPR	1.0	ng/ml	0.221203939703	0.236855606118	-0.0826423740129	1.19151836556	1.13566582903	1.00017600097
237	50057	SK-BR-3	200851.0	EPR	100.0	ng/ml	0.566693740566	0.596865523254	0.354389501168	1.25874388425	1.23705012679	1.09730638679
238	50058	MDA-MB-231	200851.0	EPR	1.0	ng/ml	0.217561654117	-0.348464390689	0.0855439146449	1.05217328451	1.11672275314	0.705183262016
239	50058	MDA-MB-231	200851.0	EPR	100.0	ng/ml	0.73401170719	0.10241712516	0.195062931427	1.82459424328	1.62798086152	1.47599488503
240	50091	AU565	200851.0	EPR	1.0	ng/ml	0.00513554731564	0.178672569208	-0.118150973942	0.558490412435	0.605413168043	0.476337362067
241	50091	AU565	200851.0	EPR	100.0	ng/ml	0.382693073742	0.540081185832	0.318774306539	0.671611428595	0.708655151465	0.574098258886
242	50105	BT-20	200851.0	EPR	1.0	ng/ml	0.316877651711	0.314879332826	0.247184504964	1.83022681124	1.81400805536	1.71084973722
243	50105	BT-20	200851.0	EPR	100.0	ng/ml	0.321567413546	0.356431656789	0.298217119523	1.84658404543	1.83240996246	1.75577885481
244	50106	BT-474	200851.0	EPR	1.0	ng/ml	-0.0494724767667	-0.022698286512	-0.060543204511	0.323460722924	0.223454530542	0.291771721292
245	50106	BT-474	200851.0	EPR	100.0	ng/ml	0.22390719928	0.157091212755	0.167179986512	0.699686995943	0.572814849481	0.411288021816
246	50107	BT-483	200851.0	EPR	1.0	ng/ml	0.0276673481615	-0.0175319734125	0.0634490507986	0.645443900332	-0.0820144315657	-0.0820144315657
247	50107	BT-483	200851.0	EPR	100.0	ng/ml	-0.00451378626765	-0.021772525457	-0.00489287108688	1.72145030754	1.15915719729	1.03250493042
248	50108	BT-549	200851.0	EPR	1.0	ng/ml	-0.0453881507716	-0.0315252392033	-0.0281011610126	0.075131114593	-0.208490372334	-0.0282952242222
249	50108	BT-549	200851.0	EPR	100.0	ng/ml	0.239499110276	0.0418447821696	0.0837622061746	0.840624705236	0.551444612713	0.55264205038
250	50131	CAMA-1	200851.0	EPR	1.0	ng/ml	-0.0454235146329	-0.0861698752675	-0.0259412935113	0.188580585713	-0.0392037368718	0.889449345399
251	50131	CAMA-1	200851.0	EPR	100.0	ng/ml	-0.0258490013205	-0.0132408604244	-0.00226629761324	1.77243670698	1.65035073529	1.58924493262
252	50206	HCC1395	200851.0	EPR	1.0	ng/ml	0.0971594869997	0.0503295611693	0.0838372426626	0.0	0.0	0.0
253	50206	HCC1395	200851.0	EPR	100.0	ng/ml	0.306612386536	0.332096188634	0.279085522779	1.02654029176	0.756702531916	0.560880107105
254	50207	HCC1419	200851.0	EPR	1.0	ng/ml	0.140409968316	0.00586110633645	-0.263251099574	0.0295800423368	-0.0633322434539	-0.0159424775782
255	50207	HCC1419	200851.0	EPR	100.0	ng/ml	0.170420892252	0.0682417648935	-0.0628602099107	0.148261863363	0.0203365647057	0.0639970699754
256	50208	HCC1428	200851.0	EPR	1.0	ng/ml	0.0	0.0	0.0	-0.0984852498147	-0.0984852498147	-0.0984852498147
257	50208	HCC1428	200851.0	EPR	100.0	ng/ml	0.0	0.0	0.0	2.29625763871	1.8884865898	1.82860954126
258	50210	HCC1569	200851.0	EPR	1.0	ng/ml	5.61787623061e-05	0.0418262993672	-0.0116729409701	0.482943332227	0.344508721589	0.411376362465
259	50210	HCC1569	200851.0	EPR	100.0	ng/ml	0.291305847902	0.378795563403	0.252895815418	0.816525692724	0.84863376394	0.71196642645
260	50211	HCC1806	200851.0	EPR	1.0	ng/ml	0.1777524177	0.346347296434	0.422625003141	0.812264597282	0.809204573603	0.656392272748
261	50211	HCC1806	200851.0	EPR	100.0	ng/ml	0.326837012708	0.596282978333	0.568888048478	0.986851951713	0.974882120026	0.876401602071
262	50212	HCC1937	200851.0	EPR	1.0	ng/ml	0.332047415685	0.088530370667	0.221023739852	1.48213314762	0.900007062871	1.10560063862
263	50212	HCC1937	200851.0	EPR	100.0	ng/ml	0.720271423345	0.589801907525	0.581954269524	1.90555232748	1.79352812098	1.75890143742
264	50213	HCC1954	200851.0	EPR	1.0	ng/ml	0.0702979956332	-0.0716887212985	0.13251243548	0.627317823578	0.420142280461	0.468797908099
265	50213	HCC1954	200851.0	EPR	100.0	ng/ml	0.431317369151	0.370263838916	0.389382645405	0.815085182364	0.748735589574	0.716675769639
266	50214	HCC202	200851.0	EPR	1.0	ng/ml	0.0345672960569	0.0216555003267	0.0170758441619	0.648829001134	0.608095276433	0.63686646468
267	50214	HCC202	200851.0	EPR	100.0	ng/ml	0.0856035182335	0.108872344272	0.0313150562676	1.03624494597	1.04259972028	0.891862911275
268	50216	HCC38	200851.0	EPR	1.0	ng/ml	0.0366047170246	-0.0414281657122	0.0442692086187	0.741774841035	0.79798929158	0.609428558236
269	50216	HCC38	200851.0	EPR	100.0	ng/ml	0.442690562299	0.314616648871	0.19801143413	1.8176266698	1.62648133285	1.44693436563
270	50219	HCC70	200851.0	EPR	1.0	ng/ml	0.41603141509	0.399098474343	0.45619747782	1.60595382294	1.16840454044	1.22866732688
271	50219	HCC70	200851.0	EPR	100.0	ng/ml	0.562006979523	0.649734526867	0.643203971494	1.8967800087	1.68722055574	1.62152239948
272	50238	Hs 578T	200851.0	EPR	1.0	ng/ml	0.0494057675152	-0.0107306124963	-0.0182539092833	0.117855715781	-0.0227352991025	-0.00376538786567
273	50238	Hs 578T	200851.0	EPR	100.0	ng/ml	0.946346262495	0.840699684116	0.84736783586	1.03580963034	0.792956174544	0.750698851702
274	50327	MDA-MB-134-VI	200851.0	EPR	1.0	ng/ml	0.0	0.0	0.0	0.161733733847	0.00443621102356	0.100888356456
275	50327	MDA-MB-134-VI	200851.0	EPR	100.0	ng/ml	0.0	0.0	0.0	-0.0331058811338	-0.134674316288	-0.00252824423382
276	50328	MDA-MB-157	200851.0	EPR	1.0	ng/ml	0.0	0.0	0.0	0.0	0.0	0.0
277	50328	MDA-MB-157	200851.0	EPR	100.0	ng/ml	0.0	0.0	0.0	1.31737885576	1.36272295641	1.28175081188
278	50329	MDA-MB-175-VII	200851.0	EPR	1.0	ng/ml	-0.00680887785267	0.0127192730481	-0.0298335454671	0.0230940913462	0.0161872732451	-0.0289762901286
279	50329	MDA-MB-175-VII	200851.0	EPR	100.0	ng/ml	-0.0212061075535	-0.037886904978	-0.0270287276068	0.0374586118751	-0.00172371141071	0.0341850713192
280	50331	MDA-MB-361	200851.0	EPR	1.0	ng/ml	0.147964468886	0.109193256245	0.0801638426698	0.0371420355108	-0.177998445353	0.749445684116
281	50331	MDA-MB-361	200851.0	EPR	100.0	ng/ml	0.116679940417	0.22275564908	0.093686053147	0.553961441235	0.787729583575	0.389690153772
282	50332	MDA-MB-415	200851.0	EPR	1.0	ng/ml	0.0629677524418	0.0428253801823	0.0666015808974	0.566046760144	-0.264425975264	-0.264425975264
283	50332	MDA-MB-415	200851.0	EPR	100.0	ng/ml	0.0505620494302	0.0858591234259	0.093462373474	-0.264425975264	-0.264425975264	-0.264425975264
284	50333	MDA-MB-436	200851.0	EPR	1.0	ng/ml	0.119769609414	0.0646911488356	0.00443126140255	0.0	0.0	0.0
285	50333	MDA-MB-436	200851.0	EPR	100.0	ng/ml	0.257796240825	0.190643475273	0.139999950291	0.735747574808	0.678342420068	0.683143892931
286	50334	MDA-MB-453	200851.0	EPR	1.0	ng/ml	0.0323732554354	0.0108922828728	0.00857235957478	0.117262562419	0.0342255198436	0.0812729027113
287	50334	MDA-MB-453	200851.0	EPR	100.0	ng/ml	0.171127614675	0.145866665838	0.0620490895015	0.57197105712	0.472056201582	0.244788875383
288	50335	MDA-MB-468	200851.0	EPR	1.0	ng/ml	0.354579389031	0.355556668546	0.373581445201	1.07721123125	1.06829523506	1.01480661753
289	50335	MDA-MB-468	200851.0	EPR	100.0	ng/ml	0.410002235844	0.451867224576	0.37229649561	1.17546440839	1.14722046719	1.04365808895
290	50541	T47D	200851.0	EPR	1.0	ng/ml	0.0884030469375	0.0718553115031	0.120496903514	0.683808631594	0.542841167042	0.697349759978
291	50541	T47D	200851.0	EPR	100.0	ng/ml	0.481972330957	0.441873723236	0.446940278368	1.59404869328	1.50739699348	1.48845566532
292	50556	UACC-812	200851.0	EPR	1.0	ng/ml	0.0283175360257	-0.00763569940536	-0.0137837918538	0.0284857008238	0.00860415192309	0.0312277029114
293	50556	UACC-812	200851.0	EPR	100.0	ng/ml	0.0553794286235	0.121437821752	0.256514017336	0.244248374228	0.217322233762	0.20290684918
294	50557	UACC-893	200851.0	EPR	1.0	ng/ml	0.0161778375676	-0.0196703488509	0.0322329225594	0.202123959254	0.0	0.194003182703
295	50557	UACC-893	200851.0	EPR	100.0	ng/ml	0.0483913967311	0.107464427769	-0.0659362152316	0.471870320581	0.531193965697	0.198393971968
296	50574	ZR-75-1	200851.0	EPR	1.0	ng/ml	0.0196270011931	0.0536299900946	-0.0557806184898	0.433912361597	0.642571684251	0.482401143944
297	50574	ZR-75-1	200851.0	EPR	100.0	ng/ml	0.379176536548	0.19645189038	0.0915288015685	1.54647261318	1.31220966503	1.085300986
298	50575	ZR-75-30	200851.0	EPR	1.0	ng/ml	-0.0459786294302	0.0328040532056	-0.0210825591977	0.00759489436765	0.0256452370811	-0.011749284085
299	50575	ZR-75-30	200851.0	EPR	100.0	ng/ml	0.0347345901788	0.0713667143798	0.433541111807	-0.0109925543062	-0.0359538312838	0.109971620548
300	50576	184B5	200851.0	EPR	1.0	ng/ml	0.0708990142169	-0.0418365827834	-0.0197072892144	0.122245296391	0.121957284678	0.00606997751754
301	50576	184B5	200851.0	EPR	100.0	ng/ml	0.653744674481	0.187348172852	0.106466113811	0.701952074922	0.588367521486	0.637172225001
302	50578	HCC1187	200851.0	EPR	1.0	ng/ml	0.044270101257	0.0549902900939	0.105564180001	1.27985258945	0.832181062313	1.10683128858
303	50578	HCC1187	200851.0	EPR	100.0	ng/ml	0.485337672639	0.41767634759	0.385521724814	1.99097509695	1.91312517107	1.84694173606
304	50579	HCC1500	200851.0	EPR	1.0	ng/ml	-0.199694411193	-0.199694411193	-0.0137488583828	0.0	0.0	0.0
305	50579	HCC1500	200851.0	EPR	100.0	ng/ml	-0.199694411193	-0.199694411193	0.0245188044299	0.0	0.0	0.0
306	50583	MCF 10A	200851.0	EPR	1.0	ng/ml	0.209852307043	0.0240282342391	-0.0483028934019	0.758819306846	0.464055687273	0.181176120146
307	50583	MCF 10A	200851.0	EPR	100.0	ng/ml	0.685002390239	0.432682698172	0.37699448996	1.1002302995	0.952447128241	0.765312844174
308	50584	MCF 10F	200851.0	EPR	1.0	ng/ml	0.213882690992	0.127554429878	0.111851233426	0.829188990433	0.404071145412	0.368808190988
309	50584	MCF 10F	200851.0	EPR	100.0	ng/ml	0.0420218731043	0.169288080391	0.113370715732	1.70214077225	1.53649881967	1.4169480331
310	51089	MCF12A	200851.0	EPR	1.0	ng/ml	0.157826104477	0.0765882177234	0.042392583133	-0.0865403642213	-0.0848824472453	-0.0201707961317
311	51089	MCF12A	200851.0	EPR	100.0	ng/ml	-0.0373296207785	-0.010878228613	0.0843897311882	0.194160748458	0.23568650308	0.314619446737
312	50029	MCF7	200860.0	FGF-1	1.0	ng/ml	0.015828020804	0.026614478772	-0.163429105577	1.83979774594	1.61973730565	1.82643223971
313	50029	MCF7	200860.0	FGF-1	100.0	ng/ml	-0.163429105577	-0.163429105577	0.1831462638	2.09280761976	2.01440834968	2.08441151766
314	50057	SK-BR-3	200860.0	FGF-1	1.0	ng/ml	0.085350920499	0.0301857621346	-0.0235947782194	0.735287482665	0.557210699165	0.471227844262
315	50057	SK-BR-3	200860.0	FGF-1	100.0	ng/ml	0.00456545920169	0.00762513873101	-0.0156823890845	0.785390471901	-0.0489527792023	-0.0489527792023
316	50058	MDA-MB-231	200860.0	FGF-1	1.0	ng/ml	0.284355595454	0.337159964855	-0.348464390689	-0.309999952833	0.800324215425	1.1282627112
317	50058	MDA-MB-231	200860.0	FGF-1	100.0	ng/ml	-0.348464390689	-0.348464390689	-0.348464390689	1.67290131462	1.21088514547	1.09577086282
318	50091	AU565	200860.0	FGF-1	1.0	ng/ml	-0.0410899787488	0.00375958831145	-0.0489644818065	0.211818402362	0.144266079911	0.0877563682891
319	50091	AU565	200860.0	FGF-1	100.0	ng/ml	-0.104312275748	0.0644996787853	-0.00451920767709	0.267480224489	0.0324974463834	0.0273618713838
320	50105	BT-20	200860.0	FGF-1	1.0	ng/ml	0.113349613326	0.0778884933955	0.0166517232654	1.31456672156	0.965820750814	0.811663066845
321	50105	BT-20	200860.0	FGF-1	100.0	ng/ml	0.109032675396	-0.00474575958996	0.0684277157944	1.47007487568	0.710104594584	0.606775181132
322	50106	BT-474	200860.0	FGF-1	1.0	ng/ml	-0.0337114215981	0.0128678213079	0.00214218616444	0.241985493786	0.109421137972	0.222502863866
323	50106	BT-474	200860.0	FGF-1	100.0	ng/ml	-0.036545496742	0.00382384275086	0.00643169541788	0.403366190423	0.162037497486	0.178407650923
324	50107	BT-483	200860.0	FGF-1	1.0	ng/ml	-0.00326218773476	0.0341017486642	-0.0245717994322	1.23026856163	0.884695223432	1.07653714361
325	50107	BT-483	200860.0	FGF-1	100.0	ng/ml	0.00482885849533	0.0367604590659	-0.0818700078843	1.77449494459	1.32934917875	1.29987073416
326	50108	BT-549	200860.0	FGF-1	1.0	ng/ml	0.0365420190907	0.0487119109965	0.0336927493441	0.496244192211	0.417389681054	0.461907520102
327	50108	BT-549	200860.0	FGF-1	100.0	ng/ml	0.0834636665303	0.0157778556247	-0.0107554994848	0.663682631012	0.130732387791	0.00562386182643
328	50131	CAMA-1	200860.0	FGF-1	1.0	ng/ml	-0.0177134424451	0.0669910558365	0.168283501556	1.4553993435	1.21607804621	1.94517500566
329	50131	CAMA-1	200860.0	FGF-1	100.0	ng/ml	0.00976342763445	0.0453635163134	-0.0818371209393	2.14706041822	1.5649640589	1.6383872583
330	50206	HCC1395	200860.0	FGF-1	1.0	ng/ml	0.0583812794939	0.114689426797	0.158008216782	0.240888496216	0.350006840476	0.358186562099
331	50206	HCC1395	200860.0	FGF-1	100.0	ng/ml	0.100098355861	0.119162786971	0.0583432927283	0.545963692312	0.0	0.0
332	50207	HCC1419	200860.0	FGF-1	1.0	ng/ml	0.120644228251	0.0812794814988	0.0115879411428	0.0755421313308	0.0436069189578	0.0300478072159
333	50207	HCC1419	200860.0	FGF-1	100.0	ng/ml	0.0629186265512	-0.266737115625	-0.0628542905041	0.155390075735	-0.258198873876	0.055818576403
334	50208	HCC1428	200860.0	FGF-1	1.0	ng/ml	0.0	0.0	0.0	2.10329747926	1.74435045254	1.8527352087
335	50208	HCC1428	200860.0	FGF-1	100.0	ng/ml	0.0	0.0	0.0	2.363124932	1.40242193493	1.41632294352
336	50210	HCC1569	200860.0	FGF-1	1.0	ng/ml	0.0602242044122	0.0792984592576	-0.00147874158651	0.384737123417	0.437908889347	0.520307138013
337	50210	HCC1569	200860.0	FGF-1	100.0	ng/ml	0.134233286528	0.0600072439706	-0.030945570848	0.721421215305	0.405045862113	0.277775798288
338	50211	HCC1806	200860.0	FGF-1	1.0	ng/ml	0.0302108899142	0.134337178728	0.186636471278	0.504991489535	0.528662678556	0.421217564303
339	50211	HCC1806	200860.0	FGF-1	100.0	ng/ml	0.156079715003	0.227856533704	0.177903159707	0.800410183183	0.695061184477	0.562847961794
340	50212	HCC1937	200860.0	FGF-1	1.0	ng/ml	0.231280490856	0.19149456631	0.0462004968177	1.43991214517	1.01611836022	1.31375796608
341	50212	HCC1937	200860.0	FGF-1	100.0	ng/ml	0.316706883919	0.16580936239	0.136231403073	1.74830853586	1.08864910989	1.14919386358
342	50213	HCC1954	200860.0	FGF-1	1.0	ng/ml	0.120527357551	-0.0064868281718	0.0881933714043	0.402681462657	0.235137046913	0.156515642879
343	50213	HCC1954	200860.0	FGF-1	100.0	ng/ml	-0.0187027732299	0.00415418603112	-0.0282686431656	0.296507355134	0.0521857526374	0.0835535141214
344	50214	HCC202	200860.0	FGF-1	1.0	ng/ml	0.113514761311	0.112358339107	0.06126662339	0.275047087677	0.223263137961	0.172151281405
345	50214	HCC202	200860.0	FGF-1	100.0	ng/ml	0.116562731345	0.0320648139548	0.0690328544944	0.363520264287	-0.0713783465501	0.131622403097
346	50216	HCC38	200860.0	FGF-1	1.0	ng/ml	0.0963938823754	0.171036378771	0.227609478883	1.48992166967	1.4041772812	1.55134770259
347	50216	HCC38	200860.0	FGF-1	100.0	ng/ml	0.187028742945	0.137064984927	0.0693580856367	1.73485540125	1.16168089261	0.879442769523
348	50219	HCC70	200860.0	FGF-1	1.0	ng/ml	0.0394369751061	0.0515239092406	0.0107879796459	0.416409547864	0.284242619032	0.167536278746
349	50219	HCC70	200860.0	FGF-1	100.0	ng/ml	0.0213740220436	0.027759253238	-0.0298960961227	0.40968439894	-0.114421745599	-0.114421745599
350	50238	Hs 578T	200860.0	FGF-1	1.0	ng/ml	0.0495006670239	0.180765030385	0.296541364421	0.333613769578	0.407073475756	0.666368665097
351	50238	Hs 578T	200860.0	FGF-1	100.0	ng/ml	0.779511963602	0.482916614523	0.221181479218	1.15372028665	0.846240956463	0.70656484397
352	50327	MDA-MB-134-VI	200860.0	FGF-1	1.0	ng/ml	0.0	0.0	0.0	0.407403454549	0.514688774244	0.606423041272
353	50327	MDA-MB-134-VI	200860.0	FGF-1	100.0	ng/ml	0.0	0.0	0.0	0.925837024413	0.819536712509	0.696808799061
354	50328	MDA-MB-157	200860.0	FGF-1	1.0	ng/ml	0.0	0.0	0.0	1.56895431788	1.67344168753	1.51629198292
355	50328	MDA-MB-157	200860.0	FGF-1	100.0	ng/ml	0.0	0.0	0.0	1.75475747659	1.02028275371	0.0
356	50329	MDA-MB-175-VII	200860.0	FGF-1	1.0	ng/ml	-0.0125524635798	0.0430926915952	-0.011422209782	0.022871766143	0.0608045357482	0.016386986122
357	50329	MDA-MB-175-VII	200860.0	FGF-1	100.0	ng/ml	-0.0124889544416	-0.0373566894324	0.00293343847816	0.0431633007667	0.0481190445997	0.0299877729449
358	50331	MDA-MB-361	200860.0	FGF-1	1.0	ng/ml	0.0111248706531	0.0944389613665	0.0160743643856	0.959792169385	1.01261424555	1.0518447852
359	50331	MDA-MB-361	200860.0	FGF-1	100.0	ng/ml	0.0437101934561	0.0523394639719	-0.0605414723169	1.15649765301	0.65366177055	-0.177998445353
360	50332	MDA-MB-415	200860.0	FGF-1	1.0	ng/ml	0.119891701636	0.143819085628	0.0485970034782	1.50322157812	1.29205368078	1.69485541887
361	50332	MDA-MB-415	200860.0	FGF-1	100.0	ng/ml	0.23373916828	0.127384431496	0.0268380038884	2.23581537226	1.62627574053	1.16113163393
362	50333	MDA-MB-436	200860.0	FGF-1	1.0	ng/ml	0.0081682608763	0.151836396593	0.144646877469	0.659584997621	0.592341551854	0.694805022124
363	50333	MDA-MB-436	200860.0	FGF-1	100.0	ng/ml	0.0602170233058	0.0235299623234	0.0113379667041	0.753080840019	0.537659924113	0.378108745611
364	50334	MDA-MB-453	200860.0	FGF-1	1.0	ng/ml	0.00887831449279	0.00313119550222	0.0164647950727	0.0390893117642	0.0512480320995	0.00635187201574
365	50334	MDA-MB-453	200860.0	FGF-1	100.0	ng/ml	0.137542123802	0.0935836850501	0.0207383539386	0.642681347515	0.470981824605	0.126876088501
366	50335	MDA-MB-468	200860.0	FGF-1	1.0	ng/ml	0.103228673028	0.0620956397751	0.00805367352726	0.507704382231	0.460347164362	0.47015041446
